"PART","Part","DATATYPE","Amount type","DAC_RECIPIENT","Recipient","TIME","Year",Value,Flags
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1980","1980",316.58,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1981","1981",171.38,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1982","1982",378.95,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1983","1983",380.07,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1984","1984",454.77,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1985","1985",253.29,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1986","1986",377.29,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1987","1987",666.42,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1988","1988",620.38,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1989","1989",495.3,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1990","1990",1091.18,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1991","1991",912.04,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1992","1992",1033.35,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1993","1993",692.35,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1994","1994",1664.08,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1995","1995",1171.16,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1996","1996",818.98,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1997","1997",302.23,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1998","1998",830.85,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","1999","1999",450.57,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","2000","2000",275.67,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","2001","2001",79.24,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","2002","2002",1260.42,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","2003","2003",196.87,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","2004","2004",125.09,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","2005","2005",75.11,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","2006","2006",232.23,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","2007","2007",85.1,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","2008","2008",206.74,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","2009","2009",1984.81,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","2010","2010",820.22,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","247","Cote d'Ivoire","2011","2011",1399.22,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","1992","1992",0.01,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","1994","1994",81.7,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","1995","1995",102.28,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","1996","1996",427.62,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","1997","1997",281.1,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","1998","1998",229.85,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","1999","1999",95.83,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","2000","2000",168.76,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","2001","2001",229.16,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","2002","2002",343.02,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","2003","2003",383.73,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","2004","2004",427.77,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","2005","2005",264.84,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","2006","2006",696.23,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","2007","2007",348.01,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","2008","2008",548.79,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","2009","2009",449.32,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","62","Croatia","2010","2010",681.78,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1970","1970",5.47,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1971","1971",10.01,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1972","1972",10.37,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1973","1973",17.38,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1974","1974",30.49,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1975","1975",32.23,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1976","1976",56.74,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1977","1977",96.11,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1978","1978",50.47,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1979","1979",35.93,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1980","1980",60.85,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1981","1981",52.37,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1982","1982",41.15,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1983","1983",29.21,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1984","1984",24.36,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1985","1985",104.31,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1986","1986",121.68,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1987","1987",152.38,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1988","1988",78.08,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1989","1989",60.48,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1990","1990",43.82,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1991","1991",79.5,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1992","1992",-26.17,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1993","1993",40.51,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1994","1994",-26.76,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1995","1995",-42.62,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","30","Cyprus","1996","1996",43.07,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1970","1970",11.83,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1971","1971",10.65,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1972","1972",13.35,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1973","1973",19.48,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1974","1974",29.06,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1975","1975",34.4,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1976","1976",30.03,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1977","1977",45.63,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1978","1978",104.3,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1979","1979",23.08,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1980","1980",72.79,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1981","1981",64.51,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1982","1982",58.82,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1983","1983",65.22,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1984","1984",101.96,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1985","1985",81.35,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1986","1986",114.93,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1987","1987",105.3,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1988","1988",92.6,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1989","1989",75.02,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1990","1990",206.96,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1991","1991",107.16,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1992","1992",112.22,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1993","1993",134.49,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1994","1994",128.71,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1995","1995",105.54,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1996","1996",94.68,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1997","1997",85.39,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1998","1998",80.94,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","1999","1999",75.02,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","2000","2000",72.13,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","2001","2001",59.3,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","2002","2002",74.1,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","2003","2003",80.44,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","2004","2004",64.14,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","2005","2005",74.12,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","2006","2006",129.41,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","2007","2007",112.61,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","2008","2008",142.01,
"1","1 : Part I - Developing Countries","A","Current Prices (USD millions)","274","Djibouti","2009","2009",282.25,
